Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1977,1977,,44,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1978,1978,,46.67,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1979,1979,,47.78,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1980,1980,,43.45,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1981,1981,,46.67,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1982,1982,,46.67,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1983,1983,,45.56,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1984,1984,,45.78,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1985,1985,,42.23,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1986,1986,,36.67,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1987,1987,,38.89,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1988,1988,,44.45,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1989,1989,,46.67,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1990,1990,,48.67,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1991,1991,,52.89,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1992,1992,,61.45,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1993,1993,,65.79,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1994,1994,,81.45,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1995,1995,,90.68,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1996,1996,,77.35,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1997,1997,,75.92,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1998,1998,,79.45,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,1999,1999,,81.12,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2000,2000,,77.79,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2001,2001,,80.01,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2002,2002,,76.68,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2003,2003,,82.23,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2004,2004,,83.34,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2005,2005,,83.34,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2006,2006,,83.34,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2007,2007,,83.34,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2008,2008,,85.57,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2009,2009,,83.34,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2010,2010,,88.13,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2011,2011,,90.42,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2012,2012,,92.71,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2013,2013,,96.14,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2014,2014,,101.87,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2015,2015,,99.7,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2016,2016,,98.43,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2017,2017,,99.49,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2018,2018,,97.04,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2019,2019,,93.48,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2020,2020,,89.11,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2021,2021,,84.09,E,Estimated value
QI,Production Indices,8,Albania,432,Gross Production Index Number (2014-2016 = 100),2291,Raw milk of sheep,2022,2022,,79.01,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1961,1961,,81.66,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1962,1962,,84.57,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1963,1963,,85.82,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1964,1964,,88.03,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1965,1965,,90.32,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1966,1966,,90.51,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1967,1967,,94.58,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1968,1968,,94.48,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1969,1969,,94.03,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1970,1970,,93.68,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1971,1971,,92.38,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1972,1972,,92.48,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1973,1973,,92.23,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1974,1974,,92.38,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1975,1975,,91.9,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1976,1976,,92.6,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1977,1977,,94.21,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1978,1978,,95,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1979,1979,,94.08,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1980,1980,,96.54,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1981,1981,,99.36,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1982,1982,,101.02,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1983,1983,,103.32,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1984,1984,,106.07,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1985,1985,,106.87,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1986,1986,,106.29,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1987,1987,,104.83,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1988,1988,,94.38,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1989,1989,,94.32,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1990,1990,,94.28,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1991,1991,,93.71,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1992,1992,,92.5,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1993,1993,,92.02,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1994,1994,,92.27,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1995,1995,,82.98,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1996,1996,,83.21,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1997,1997,,84.86,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1998,1998,,85.63,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,1999,1999,,88.15,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2000,2000,,91,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2001,2001,,92.87,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2002,2002,,92.66,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2003,2003,,90.9,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2004,2004,,88.3,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2005,2005,,87.63,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2006,2006,,88.56,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2007,2007,,88.8,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2008,2008,,89.95,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2009,2009,,90.9,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2010,2010,,91.69,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2011,2011,,93.08,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2012,2012,,95.19,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2013,2013,,95.5,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2014,2014,,98.33,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2015,2015,,99.57,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2016,2016,,102.1,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2211,Raw milk of cattle,2017,2017,,104.49,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1961,1961,,329.93,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1962,1962,,276.04,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1963,1963,,265.9,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1964,1964,,237.35,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1965,1965,,213.13,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1966,1966,,208.29,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1967,1967,,188.91,E,Estimated value
QI,Production Indices,40,Austria,432,Gross Production Index Number (2014-2016 = 100),2292,Raw milk of goats,1968,1968,,169.54,E,Estimated value
