Area,Item,Year,Value
Bulgaria,Raw milk of cattle,1962,73.56
Bulgaria,Raw milk of cattle,1963,75.94
Bulgaria,Raw milk of cattle,1964,88.19
Bulgaria,Raw milk of cattle,1965,95.29
Bulgaria,Raw milk of cattle,1966,104.61
Bulgaria,Raw milk of cattle,1967,115.38
Bulgaria,Raw milk of cattle,1968,114.21
Bulgaria,Raw milk of cattle,1969,114.86
Bulgaria,Raw milk of cattle,1970,119.22
Bulgaria,Raw milk of cattle,1971,122.98
Bulgaria,Raw milk of cattle,1972,124.58
Bulgaria,Raw milk of cattle,1973,128.06
Bulgaria,Raw milk of cattle,1974,134.36
Bulgaria,Raw milk of cattle,1975,136.65
Bulgaria,Raw milk of cattle,1976,138.71
Bulgaria,Raw milk of cattle,1977,147.53
Bulgaria,Raw milk of cattle,1978,154.26
Bulgaria,Raw milk of cattle,1979,171.68
Bulgaria,Raw milk of cattle,1980,174.19
Bulgaria,Raw milk of cattle,1981,180.88
Bulgaria,Raw milk of cattle,1982,190.61
Bulgaria,Raw milk of cattle,1983,199.13
Bulgaria,Raw milk of cattle,1984,205.95
Bulgaria,Raw milk of cattle,1985,201.75
Bulgaria,Raw milk of cattle,1986,206.9
Bulgaria,Raw milk of cattle,1987,207.74
Bulgaria,Raw milk of cattle,1988,206.53
Bulgaria,Raw milk of cattle,1989,203.4
Bulgaria,Raw milk of cattle,1990,200.12
Bulgaria,Raw milk of cattle,1991,167.61
Bulgaria,Raw milk of cattle,1992,151.5
Bulgaria,Raw milk of cattle,1993,127.75
Bulgaria,Raw milk of cattle,1994,114.13
Bulgaria,Raw milk of cattle,1995,110.98
Bulgaria,Raw milk of cattle,1996,110.8
Bulgaria,Raw milk of cattle,1997,113.99
Bulgaria,Raw milk of cattle,1998,126.41
Bulgaria,Raw milk of cattle,1999,132.29
Bulgaria,Raw milk of cattle,2000,134.38
Bulgaria,Raw milk of cattle,2001,116.6
Bulgaria,Raw milk of cattle,2002,124.4
Bulgaria,Raw milk of cattle,2003,124.65
Bulgaria,Raw milk of cattle,2004,128.1
Bulgaria,Raw milk of cattle,2005,122.59
Bulgaria,Raw milk of cattle,2006,123.71
Bulgaria,Raw milk of cattle,2007,109.39
Bulgaria,Raw milk of cattle,2008,108.9
Bulgaria,Raw milk of cattle,2009,102.25
Bulgaria,Raw milk of cattle,2010,107.1
Bulgaria,Raw milk of cattle,2011,107.24
Bulgaria,Raw milk of cattle,2012,104.12
Bulgaria,Raw milk of cattle,2013,109.41
Bulgaria,Raw milk of cattle,2014,105.04
Bulgaria,Raw milk of cattle,2015,97.93
Bulgaria,Raw milk of cattle,2016,97.03
Bulgaria,Raw milk of cattle,2017,92.23
Bulgaria,Raw milk of goats,1961,87.17
Bulgaria,Raw milk of goats,1962,76.65
Bulgaria,Raw milk of goats,1963,92.0
Bulgaria,Raw milk of goats,1964,107.96
Bulgaria,Raw milk of goats,1965,126.09
Bulgaria,Raw milk of goats,1966,140.84
Bulgaria,Raw milk of goats,1967,135.57
Bulgaria,Raw milk of goats,1968,130.4
Bulgaria,Raw milk of goats,1969,137.72
Bulgaria,Raw milk of goats,1970,120.14
Bulgaria,Raw milk of goats,1971,113.44
Bulgaria,Raw milk of goats,1972,106.85
Bulgaria,Raw milk of goats,1973,109.04
Bulgaria,Raw milk of goats,1974,106.82
Bulgaria,Raw milk of goats,1975,106.09
Bulgaria,Raw milk of goats,1976,110.44
Bulgaria,Raw milk of goats,1977,112.49
Bulgaria,Raw milk of goats,1978,125.8
Bulgaria,Raw milk of goats,1979,137.19
Bulgaria,Raw milk of goats,1980,143.88
Bulgaria,Raw milk of goats,1981,148.98
Bulgaria,Raw milk of goats,1982,163.85
Bulgaria,Raw milk of goats,1983,175.94
Bulgaria,Raw milk of goats,1984,187.82
Bulgaria,Raw milk of goats,1985,184.07
Bulgaria,Raw milk of goats,1986,193.38
Bulgaria,Raw milk of goats,1987,191.76
Bulgaria,Raw milk of goats,1988,187.22
Bulgaria,Raw milk of goats,1989,173.98
Bulgaria,Raw milk of goats,1990,152.04
Bulgaria,Raw milk of goats,1991,140.86
Bulgaria,Raw milk of goats,1992,161.14
Bulgaria,Raw milk of goats,1993,174.27
Bulgaria,Raw milk of goats,1994,280.69
Bulgaria,Raw milk of goats,1995,349.73
Bulgaria,Raw milk of goats,1996,340.62
Bulgaria,Raw milk of goats,1997,385.5
Bulgaria,Raw milk of goats,1998,453.25
Bulgaria,Raw milk of goats,1999,475.35
Bulgaria,Raw milk of goats,2000,452.06
Bulgaria,Raw milk of goats,2001,214.95
Bulgaria,Raw milk of goats,2002,249.13
Bulgaria,Raw milk of goats,2003,241.31
Bulgaria,Raw milk of goats,2004,307.51
Bulgaria,Raw milk of goats,2005,259.34
Bulgaria,Raw milk of goats,2006,243.14
Bulgaria,Raw milk of goats,2007,207.19
Bulgaria,Raw milk of goats,2008,184.12
Bulgaria,Raw milk of goats,2009,152.33
Bulgaria,Raw milk of goats,2010,143.58
Bulgaria,Raw milk of goats,2011,146.27
Bulgaria,Raw milk of goats,2012,126.76
Bulgaria,Raw milk of goats,2013,129.36
Bulgaria,Raw milk of goats,2014,105.82
Bulgaria,Raw milk of goats,2015,96.9
Bulgaria,Raw milk of goats,2016,97.28
Bulgaria,Raw milk of goats,2017,103.49
Bulgaria,Raw milk of sheep,1961,365.14
Bulgaria,Raw milk of sheep,1962,354.72
Bulgaria,Raw milk of sheep,1963,380.53
Bulgaria,Raw milk of sheep,1964,381.28
Bulgaria,Raw milk of sheep,1965,387.71
Bulgaria,Raw milk of sheep,1966,400.57
Bulgaria,Raw milk of sheep,1967,404.99
Bulgaria,Raw milk of sheep,1968,395.26
Bulgaria,Raw milk of sheep,1969,378.22
Bulgaria,Raw milk of sheep,1970,394.32
Bulgaria,Raw milk of sheep,1971,398.34
Bulgaria,Raw milk of sheep,1972,384.6
Bulgaria,Raw milk of sheep,1973,380.66
Bulgaria,Raw milk of sheep,1974,390.03
Bulgaria,Raw milk of sheep,1975,383.3
Bulgaria,Raw milk of sheep,1976,369.54
Bulgaria,Raw milk of sheep,1977,394.88
Bulgaria,Raw milk of sheep,1978,395.5
Bulgaria,Raw milk of sheep,1979,410.21
Bulgaria,Raw milk of sheep,1980,391.96
Bulgaria,Raw milk of sheep,1981,402.34
Bulgaria,Raw milk of sheep,1982,426.71
Bulgaria,Raw milk of sheep,1983,442.9
Bulgaria,Raw milk of sheep,1984,424.58
Bulgaria,Raw milk of sheep,1985,418.16
Bulgaria,Raw milk of sheep,1986,426.19
Bulgaria,Raw milk of sheep,1987,404.31
Bulgaria,Raw milk of sheep,1988,399.01
Bulgaria,Raw milk of sheep,1989,374.98
Bulgaria,Raw milk of sheep,1990,356.51
Bulgaria,Raw milk of sheep,1991,296.17
Bulgaria,Raw milk of sheep,1992,243.18
Bulgaria,Raw milk of sheep,1993,194.01
Bulgaria,Raw milk of sheep,1994,174.83
Bulgaria,Raw milk of sheep,1995,161.53
Bulgaria,Raw milk of sheep,1996,149.01
Bulgaria,Raw milk of sheep,1997,143.87
Bulgaria,Raw milk of sheep,1998,143.2
Bulgaria,Raw milk of sheep,1999,139.14
Bulgaria,Raw milk of sheep,2000,126.63
Bulgaria,Raw milk of sheep,2001,94.4
Bulgaria,Raw milk of sheep,2002,122.47
Bulgaria,Raw milk of sheep,2003,116.18
Bulgaria,Raw milk of sheep,2004,154.18
Bulgaria,Raw milk of sheep,2005,137.64
Bulgaria,Raw milk of sheep,2006,140.89
Bulgaria,Raw milk of sheep,2007,111.24
Bulgaria,Raw milk of sheep,2008,115.61
Bulgaria,Raw milk of sheep,2009,114.31
Bulgaria,Raw milk of sheep,2010,111.36
Bulgaria,Raw milk of sheep,2011,116.99
Bulgaria,Raw milk of sheep,2012,114.51
Bulgaria,Raw milk of sheep,2013,123.63
Bulgaria,Raw milk of sheep,2014,98.23
Bulgaria,Raw milk of sheep,2015,97.37
Bulgaria,Raw milk of sheep,2016,104.39
Bulgaria,Raw milk of sheep,2017,90.89
Croatia,Raw milk of cattle,1992,102.34
Croatia,Raw milk of cattle,1993,89.68
Croatia,Raw milk of cattle,1994,86.69
Croatia,Raw milk of cattle,1995,85.8
Croatia,Raw milk of cattle,1996,89.82
Croatia,Raw milk of cattle,1997,89.89
Croatia,Raw milk of cattle,1998,91.69
Croatia,Raw milk of cattle,1999,89.91
Croatia,Raw milk of cattle,2000,87.67
Croatia,Raw milk of cattle,2001,94.61
Croatia,Raw milk of cattle,2002,100.61
Croatia,Raw milk of cattle,2003,95.72
Croatia,Raw milk of cattle,2004,98.88
Croatia,Raw milk of cattle,2005,114.25
Croatia,Raw milk of cattle,2006,122.62
Croatia,Raw milk of cattle,2007,124.15
Croatia,Raw milk of cattle,2008,119.29
Croatia,Raw milk of cattle,2009,115.44
Croatia,Raw milk of cattle,2010,111.11
Croatia,Raw milk of cattle,2011,112.7
Croatia,Raw milk of cattle,2012,116.96
Croatia,Raw milk of cattle,2013,103.59
Croatia,Raw milk of cattle,2014,102.78
Croatia,Raw milk of cattle,2015,100.33
Croatia,Raw milk of cattle,2016,96.89
Croatia,Raw milk of cattle,2017,93.68
Croatia,Raw milk of goats,2004,169.02
Croatia,Raw milk of goats,2005,172.6
Croatia,Raw milk of goats,2006,162.2
Croatia,Raw milk of goats,2007,175.8
Croatia,Raw milk of goats,2008,159.28
Croatia,Raw milk of goats,2009,148.88
Croatia,Raw milk of goats,2010,109.43
Croatia,Raw milk of goats,2011,113.06
Croatia,Raw milk of goats,2012,140.33
Croatia,Raw milk of goats,2013,144.4
Croatia,Raw milk of goats,2014,115.3
Croatia,Raw milk of goats,2015,70.52
Croatia,Raw milk of goats,2016,114.18
Croatia,Raw milk of goats,2017,120.9
Croatia,Raw milk of sheep,1992,75.86
Croatia,Raw milk of sheep,1993,63.77
Croatia,Raw milk of sheep,1994,82.58
Croatia,Raw milk of sheep,1995,61.28
Croatia,Raw milk of sheep,1996,68.75
Croatia,Raw milk of sheep,1997,84.64
Croatia,Raw milk of sheep,1998,90.58
Croatia,Raw milk of sheep,1999,111.22
Croatia,Raw milk of sheep,2000,125.45
Croatia,Raw milk of sheep,2001,118.41
Croatia,Raw milk of sheep,2002,136.01
Croatia,Raw milk of sheep,2003,106.86
Croatia,Raw milk of sheep,2004,118.8
Croatia,Raw milk of sheep,2005,96.71
Croatia,Raw milk of sheep,2006,100.41
Croatia,Raw milk of sheep,2007,94.94
Croatia,Raw milk of sheep,2008,113.04
Croatia,Raw milk of sheep,2009,104.35
Croatia,Raw milk of sheep,2010,88.94
Croatia,Raw milk of sheep,2011,162.32
Croatia,Raw milk of sheep,2012,83.07
Croatia,Raw milk of sheep,2013,133.33
Croatia,Raw milk of sheep,2014,88.41
Croatia,Raw milk of sheep,2015,91.3
Croatia,Raw milk of sheep,2016,120.29
Croatia,Raw milk of sheep,2017,131.88
Czechia,Raw milk of cattle,1993,114.82
Czechia,Raw milk of cattle,1994,107.0
Czechia,Raw milk of cattle,1995,103.49
Czechia,Raw milk of cattle,1996,103.77
Czechia,Raw milk of cattle,1997,92.3
Czechia,Raw milk of cattle,1998,92.74
Czechia,Raw milk of cattle,1999,93.42
Czechia,Raw milk of cattle,2000,92.46
Czechia,Raw milk of cattle,2001,92.24
Czechia,Raw milk of cattle,2002,93.13
Czechia,Raw milk of cattle,2003,90.33
Czechia,Raw milk of cattle,2004,88.85
Czechia,Raw milk of cattle,2005,93.51
Czechia,Raw milk of cattle,2006,91.99
Czechia,Raw milk of cattle,2007,104.16
Czechia,Raw milk of cattle,2008,93.13
Czechia,Raw milk of cattle,2009,92.44
Czechia,Raw milk of cattle,2010,89.2
Czechia,Raw milk of cattle,2011,90.94
Czechia,Raw milk of cattle,2012,93.57
Czechia,Raw milk of cattle,2013,94.73
Czechia,Raw milk of cattle,2014,97.52
Czechia,Raw milk of cattle,2015,100.59
Czechia,Raw milk of cattle,2016,101.89
Czechia,Raw milk of cattle,2017,102.37
Denmark,Raw milk of cattle,1961,103.56
Denmark,Raw milk of cattle,1962,100.39
Denmark,Raw milk of cattle,1963,95.35
Denmark,Raw milk of cattle,1964,98.1
Denmark,Raw milk of cattle,1965,100.62
Denmark,Raw milk of cattle,1966,99.46
Denmark,Raw milk of cattle,1967,97.36
Denmark,Raw milk of cattle,1968,96.13
Denmark,Raw milk of cattle,1969,91.34
Denmark,Raw milk of cattle,1970,83.99
Denmark,Raw milk of cattle,1971,82.62
Denmark,Raw milk of cattle,1972,86.9
Denmark,Raw milk of cattle,1973,88.66
Denmark,Raw milk of cattle,1974,90.32
Denmark,Raw milk of cattle,1975,92.21
Denmark,Raw milk of cattle,1976,94.58
Denmark,Raw milk of cattle,1977,96.33
Denmark,Raw milk of cattle,1978,99.8
Denmark,Raw milk of cattle,1979,97.96
Denmark,Raw milk of cattle,1980,95.93
Denmark,Raw milk of cattle,1981,94.43
Denmark,Raw milk of cattle,1982,97.8
Denmark,Raw milk of cattle,1983,101.74
Denmark,Raw milk of cattle,1984,98.12
Denmark,Raw milk of cattle,1985,95.58
Denmark,Raw milk of cattle,1986,95.81
Denmark,Raw milk of cattle,1987,91.1
Denmark,Raw milk of cattle,1988,88.85
Denmark,Raw milk of cattle,1989,89.0
Denmark,Raw milk of cattle,1990,88.9
Denmark,Raw milk of cattle,1991,86.99
Denmark,Raw milk of cattle,1992,82.58
Denmark,Raw milk of cattle,1993,83.62
Denmark,Raw milk of cattle,1994,83.28
Denmark,Raw milk of cattle,1995,87.66
Denmark,Raw milk of cattle,1996,88.02
Denmark,Raw milk of cattle,1997,86.83
Denmark,Raw milk of cattle,1998,87.5
Denmark,Raw milk of cattle,1999,87.27
Denmark,Raw milk of cattle,2000,88.48
Denmark,Raw milk of cattle,2001,85.36
Denmark,Raw milk of cattle,2002,86.05
Denmark,Raw milk of cattle,2003,87.64
Denmark,Raw milk of cattle,2004,85.66
Denmark,Raw milk of cattle,2005,85.94
Denmark,Raw milk of cattle,2006,86.74
Denmark,Raw milk of cattle,2007,87.17
Denmark,Raw milk of cattle,2008,88.49
Denmark,Raw milk of cattle,2009,90.25
Denmark,Raw milk of cattle,2010,92.04
Denmark,Raw milk of cattle,2011,91.5
Denmark,Raw milk of cattle,2012,93.64
Denmark,Raw milk of cattle,2013,95.7
Denmark,Raw milk of cattle,2014,97.32
Denmark,Raw milk of cattle,2015,100.42
Denmark,Raw milk of cattle,2016,102.27
Denmark,Raw milk of cattle,2017,104.18
Estonia,Raw milk of cattle,1992,116.31
Estonia,Raw milk of cattle,1993,102.12
Estonia,Raw milk of cattle,1994,97.64
Estonia,Raw milk of cattle,1995,89.43
Estonia,Raw milk of cattle,1996,85.38
Estonia,Raw milk of cattle,1997,90.74
Estonia,Raw milk of cattle,1998,92.29
Estonia,Raw milk of cattle,1999,79.18
Estonia,Raw milk of cattle,2000,79.6
Estonia,Raw milk of cattle,2001,86.47
Estonia,Raw milk of cattle,2002,77.34
Estonia,Raw milk of cattle,2003,77.33
Estonia,Raw milk of cattle,2004,82.51
Estonia,Raw milk of cattle,2005,84.8
Estonia,Raw milk of cattle,2006,87.52
Estonia,Raw milk of cattle,2007,87.64
Estonia,Raw milk of cattle,2008,87.8
Estonia,Raw milk of cattle,2009,84.87
Estonia,Raw milk of cattle,2010,85.48
Estonia,Raw milk of cattle,2011,87.64
Estonia,Raw milk of cattle,2012,91.22
Estonia,Raw milk of cattle,2013,97.67
Estonia,Raw milk of cattle,2014,101.86
Estonia,Raw milk of cattle,2015,99.07
Estonia,Raw milk of cattle,2016,99.07
Estonia,Raw milk of cattle,2017,100.0
Estonia,Raw milk of goats,1998,88.25
Estonia,Raw milk of goats,1999,128.17
Estonia,Raw milk of goats,2000,163.89
Estonia,Raw milk of goats,2001,183.27
Estonia,Raw milk of goats,2002,135.41
Estonia,Raw milk of goats,2003,114.16
Estonia,Raw milk of goats,2004,120.23
Estonia,Raw milk of goats,2005,106.93
Estonia,Raw milk of goats,2006,120.23
Estonia,Raw milk of goats,2007,137.04
Estonia,Raw milk of goats,2008,129.81
Estonia,Raw milk of goats,2009,111.36
Estonia,Raw milk of goats,2010,146.15
Estonia,Raw milk of goats,2011,140.08
Estonia,Raw milk of goats,2012,123.27
Estonia,Raw milk of goats,2013,97.12
Estonia,Raw milk of goats,2014,86.15
Estonia,Raw milk of goats,2015,105.76
Estonia,Raw milk of goats,2016,108.09
Estonia,Raw milk of goats,2017,144.28
Faroe Islands,Raw milk of cattle,2014,95.62
Faroe Islands,Raw milk of cattle,2015,100.16
Faroe Islands,Raw milk of cattle,2016,104.22
Faroe Islands,Raw milk of cattle,2017,99.09
Faroe Islands,Raw milk of cattle,2018,96.6
Faroe Islands,Raw milk of cattle,2019,99.4
Faroe Islands,Raw milk of cattle,2020,98.75
Faroe Islands,Raw milk of cattle,2021,101.45
Faroe Islands,Raw milk of cattle,2022,94.05
Finland,Raw milk of cattle,1961,149.64
Finland,Raw milk of cattle,1962,150.45
Finland,Raw milk of cattle,1963,155.17
Finland,Raw milk of cattle,1964,157.98
Finland,Raw milk of cattle,1965,155.63
Finland,Raw milk of cattle,1966,152.32
Finland,Raw milk of cattle,1967,146.97
Finland,Raw milk of cattle,1968,148.49
Finland,Raw milk of cattle,1969,148.62
Finland,Raw milk of cattle,1970,136.68
Finland,Raw milk of cattle,1971,135.99
Finland,Raw milk of cattle,1972,135.68
Finland,Raw milk of cattle,1973,132.41
Finland,Raw milk of cattle,1974,130.22
Finland,Raw milk of cattle,1975,130.51
Finland,Raw milk of cattle,1976,135.21
Finland,Raw milk of cattle,1977,133.41
Finland,Raw milk of cattle,1978,133.16
Finland,Raw milk of cattle,1979,133.85
Finland,Raw milk of cattle,1980,135.24
Finland,Raw milk of cattle,1981,131.72
Finland,Raw milk of cattle,1982,130.89
Finland,Raw milk of cattle,1983,133.62
Finland,Raw milk of cattle,1984,133.11
Finland,Raw milk of cattle,1985,127.31
Finland,Raw milk of cattle,1986,126.8
Finland,Raw milk of cattle,1987,121.31
Finland,Raw milk of cattle,1988,113.67
Finland,Raw milk of cattle,1989,113.67
Finland,Raw milk of cattle,1990,116.31
Finland,Raw milk of cattle,1991,105.96
Finland,Raw milk of cattle,1992,102.21
Finland,Raw milk of cattle,1993,101.67
Finland,Raw milk of cattle,1994,103.71
Finland,Raw milk of cattle,1995,101.89
Finland,Raw milk of cattle,1996,100.39
Finland,Raw milk of cattle,1997,101.69
Finland,Raw milk of cattle,1998,101.05
Finland,Raw milk of cattle,1999,99.23
Finland,Raw milk of cattle,2000,101.17
Finland,Raw milk of cattle,2001,104.45
Finland,Raw milk of cattle,2002,104.55
Finland,Raw milk of cattle,2003,102.06
Finland,Raw milk of cattle,2004,101.12
Finland,Raw milk of cattle,2005,100.47
Finland,Raw milk of cattle,2006,99.64
Finland,Raw milk of cattle,2007,97.27
Finland,Raw milk of cattle,2008,95.42
Finland,Raw milk of cattle,2009,96.29
Finland,Raw milk of cattle,2010,96.47
Finland,Raw milk of cattle,2011,95.0
Finland,Raw milk of cattle,2012,94.83
Finland,Raw milk of cattle,2013,96.12
Finland,Raw milk of cattle,2014,99.1
Finland,Raw milk of cattle,2015,100.58
Finland,Raw milk of cattle,2016,100.32
Finland,Raw milk of cattle,2017,99.34
France,Raw milk of cattle,1961,75.6
France,Raw milk of cattle,1962,73.57
France,Raw milk of cattle,1963,76.26
France,Raw milk of cattle,1964,74.82
France,Raw milk of cattle,1965,79.96
France,Raw milk of cattle,1966,82.89
France,Raw milk of cattle,1967,87.55
France,Raw milk of cattle,1968,91.48
France,Raw milk of cattle,1969,90.24
France,Raw milk of cattle,1970,89.11
France,Raw milk of cattle,1971,90.04
France,Raw milk of cattle,1972,94.64
France,Raw milk of cattle,1973,95.98
France,Raw milk of cattle,1974,95.98
France,Raw milk of cattle,1975,96.15
France,Raw milk of cattle,1976,95.97
France,Raw milk of cattle,1977,97.75
France,Raw milk of cattle,1978,100.18
France,Raw milk of cattle,1979,105.25
France,Raw milk of cattle,1980,108.2
France,Raw milk of cattle,1981,108.67
France,Raw milk of cattle,1982,110.74
France,Raw milk of cattle,1983,112.49
France,Raw milk of cattle,1984,112.9
France,Raw milk of cattle,1985,110.24
France,Raw milk of cattle,1986,112.31
France,Raw milk of cattle,1987,108.35
France,Raw milk of cattle,1988,105.58
France,Raw milk of cattle,1989,104.53
France,Raw milk of cattle,1990,103.61
France,Raw milk of cattle,1991,93.96
France,Raw milk of cattle,1992,92.45
France,Raw milk of cattle,1993,91.33
France,Raw milk of cattle,1994,92.71
France,Raw milk of cattle,1995,93.13
France,Raw milk of cattle,1996,91.78
France,Raw milk of cattle,1997,91.14
France,Raw milk of cattle,1998,91.1
France,Raw milk of cattle,1999,91.22
France,Raw milk of cattle,2000,91.84
France,Raw milk of cattle,2001,91.47
France,Raw milk of cattle,2002,92.91
France,Raw milk of cattle,2003,90.83
France,Raw milk of cattle,2004,89.95
France,Raw milk of cattle,2005,91.69
France,Raw milk of cattle,2006,89.89
France,Raw milk of cattle,2007,90.26
France,Raw milk of cattle,2008,93.42
France,Raw milk of cattle,2009,89.81
France,Raw milk of cattle,2010,92.37
France,Raw milk of cattle,2011,96.58
France,Raw milk of cattle,2012,95.14
France,Raw milk of cattle,2013,94.14
France,Raw milk of cattle,2014,99.03
France,Raw milk of cattle,2015,99.38
France,Raw milk of cattle,2016,101.59
France,Raw milk of cattle,2017,101.25
France,Raw milk of goats,1961,41.37
France,Raw milk of goats,1962,40.21
France,Raw milk of goats,1963,40.87
France,Raw milk of goats,1964,41.04
France,Raw milk of goats,1965,41.7
France,Raw milk of goats,1966,43.19
France,Raw milk of goats,1967,43.69
France,Raw milk of goats,1968,44.84
France,Raw milk of goats,1969,45.34
France,Raw milk of goats,1970,46.17
France,Raw milk of goats,1971,47.16
France,Raw milk of goats,1972,49.15
France,Raw milk of goats,1973,51.13
France,Raw milk of goats,1974,54.11
France,Raw milk of goats,1975,57.25
France,Raw milk of goats,1976,58.58
France,Raw milk of goats,1977,62.22
France,Raw milk of goats,1978,63.05
France,Raw milk of goats,1979,67.35
France,Raw milk of goats,1980,74.96
France,Raw milk of goats,1981,75.3
France,Raw milk of goats,1982,75.79
France,Raw milk of goats,1983,73.47
France,Raw milk of goats,1984,70.51
France,Raw milk of goats,1985,70.33
France,Raw milk of goats,1986,70.34
France,Raw milk of goats,1987,73.14
France,Raw milk of goats,1988,74.23
France,Raw milk of goats,1989,71.24
France,Raw milk of goats,1990,71.29
France,Raw milk of goats,1991,69.6
France,Raw milk of goats,1992,68.49
France,Raw milk of goats,1993,66.19
France,Raw milk of goats,1994,66.17
France,Raw milk of goats,1995,70.29
France,Raw milk of goats,1996,74.61
France,Raw milk of goats,1997,77.34
France,Raw milk of goats,1998,77.95
France,Raw milk of goats,1999,78.7
France,Raw milk of goats,2000,78.41
France,Raw milk of goats,2001,80.32
France,Raw milk of goats,2002,84.35
France,Raw milk of goats,2003,87.01
France,Raw milk of goats,2004,88.72
France,Raw milk of goats,2005,91.62
France,Raw milk of goats,2006,95.06
France,Raw milk of goats,2007,94.96
France,Raw milk of goats,2008,93.87
France,Raw milk of goats,2009,100.42
France,Raw milk of goats,2010,106.76
France,Raw milk of goats,2011,108.43
France,Raw milk of goats,2012,101.55
France,Raw milk of goats,2013,96.52
France,Raw milk of goats,2014,97.47
France,Raw milk of goats,2015,98.54
France,Raw milk of goats,2016,103.99
France,Raw milk of goats,2017,107.38
France,Raw milk of sheep,1961,31.02
France,Raw milk of sheep,1962,27.79
France,Raw milk of sheep,1963,32.93
France,Raw milk of sheep,1964,34.35
France,Raw milk of sheep,1965,35.58
France,Raw milk of sheep,1966,33.21
France,Raw milk of sheep,1967,33.07
France,Raw milk of sheep,1968,32.75
France,Raw milk of sheep,1969,32.5
France,Raw milk of sheep,1970,33.21
France,Raw milk of sheep,1971,33.64
France,Raw milk of sheep,1972,37.14
France,Raw milk of sheep,1973,38.1
France,Raw milk of sheep,1974,39.87
France,Raw milk of sheep,1975,41.25
France,Raw milk of sheep,1976,43.2
France,Raw milk of sheep,1977,46.42
France,Raw milk of sheep,1978,45.32
France,Raw milk of sheep,1979,46.03
France,Raw milk of sheep,1980,50.49
France,Raw milk of sheep,1981,54.27
France,Raw milk of sheep,1982,55.48
France,Raw milk of sheep,1983,57.68
France,Raw milk of sheep,1984,55.04
France,Raw milk of sheep,1985,58.35
France,Raw milk of sheep,1986,60.69
France,Raw milk of sheep,1987,66.07
France,Raw milk of sheep,1988,74.31
France,Raw milk of sheep,1989,74.71
France,Raw milk of sheep,1990,85.09
France,Raw milk of sheep,1991,68.14
France,Raw milk of sheep,1992,70.96
France,Raw milk of sheep,1993,70.84
France,Raw milk of sheep,1994,73.06
France,Raw milk of sheep,1995,77.72
France,Raw milk of sheep,1996,84.07
France,Raw milk of sheep,1997,84.74
France,Raw milk of sheep,1998,84.28
France,Raw milk of sheep,1999,85.23
France,Raw milk of sheep,2000,87.04
France,Raw milk of sheep,2001,87.51
France,Raw milk of sheep,2002,88.04
France,Raw milk of sheep,2003,89.96
France,Raw milk of sheep,2004,91.55
France,Raw milk of sheep,2005,90.41
France,Raw milk of sheep,2006,94.81
France,Raw milk of sheep,2007,91.9
France,Raw milk of sheep,2008,86.47
France,Raw milk of sheep,2009,86.78
France,Raw milk of sheep,2010,91.79
France,Raw milk of sheep,2011,96.69
France,Raw milk of sheep,2012,95.85
France,Raw milk of sheep,2013,92.32
France,Raw milk of sheep,2014,91.94
France,Raw milk of sheep,2015,95.98
France,Raw milk of sheep,2016,112.07
France,Raw milk of sheep,2017,113.54
Germany,Raw milk of cattle,1961,76.1
Germany,Raw milk of cattle,1962,76.33
Germany,Raw milk of cattle,1963,78.53
Germany,Raw milk of cattle,1964,79.4
Germany,Raw milk of cattle,1965,82.12
Germany,Raw milk of cattle,1966,83.61
Germany,Raw milk of cattle,1967,85.19
Germany,Raw milk of cattle,1968,87.3
Germany,Raw milk of cattle,1969,87.6
Germany,Raw milk of cattle,1970,86.12
Germany,Raw milk of cattle,1971,84.15
Germany,Raw milk of cattle,1972,86.13
Germany,Raw milk of cattle,1973,86.04
Germany,Raw milk of cattle,1974,87.69
Germany,Raw milk of cattle,1975,88.04
Germany,Raw milk of cattle,1976,89.76
Germany,Raw milk of cattle,1977,90.44
Germany,Raw milk of cattle,1978,93.59
Germany,Raw milk of cattle,1979,95.38
Germany,Raw milk of cattle,1980,98.39
Germany,Raw milk of cattle,1981,98.32
Germany,Raw milk of cattle,1982,98.77
Germany,Raw milk of cattle,1983,104.62
Germany,Raw milk of cattle,1984,103.7
Germany,Raw milk of cattle,1985,103.08
Germany,Raw milk of cattle,1986,106.0
Germany,Raw milk of cattle,1987,99.79
Germany,Raw milk of cattle,1988,98.29
Germany,Raw milk of cattle,1989,99.92
Germany,Raw milk of cattle,1990,96.08
Germany,Raw milk of cattle,1991,89.19
Germany,Raw milk of cattle,1992,85.9
Germany,Raw milk of cattle,1993,86.23
Germany,Raw milk of cattle,1994,85.52
Germany,Raw milk of cattle,1995,87.79
Germany,Raw milk of cattle,1996,88.32
Germany,Raw milk of cattle,1997,88.09
Germany,Raw milk of cattle,1998,87.09
Germany,Raw milk of cattle,1999,86.96
Germany,Raw milk of cattle,2000,86.95
Germany,Raw milk of cattle,2001,86.52
Germany,Raw milk of cattle,2002,85.55
Germany,Raw milk of cattle,2003,87.57
Germany,Raw milk of cattle,2004,86.68
Germany,Raw milk of cattle,2005,87.32
Germany,Raw milk of cattle,2006,85.92
Germany,Raw milk of cattle,2007,87.17
Germany,Raw milk of cattle,2008,87.95
Germany,Raw milk of cattle,2009,89.5
Germany,Raw milk of cattle,2010,90.89
Germany,Raw milk of cattle,2011,93.06
Germany,Raw milk of cattle,2012,94.13
Germany,Raw milk of cattle,2013,96.13
